ms,Beam,mag12401265,1,0
12449398,1,0
12449512,1,0
12449629,1,1
12449744,1,1
12449867,1,1
12449983,1,1
12450097,1,0
12450212,1,0
12450327,1,0
12450442,1,0
12450556,1,0
12450670,1,0
12450784,1,0
12450898,1,0
12451012,1,0
12451126,1,0
12451242,1,0
12451356,0,0
12451517,0,0
12451631,0,0
12451745,0,0
12451859,0,0
12451973,0,0
12452087,0,0
12452202,0,0
12452315,0,0
12452430,0,0
12452544,0,0
12452657,0,0
12452773,0,0
12452886,0,0
12453001,0,0
12453115,0,0
12453229,0,0
12453343,0,0
12453457,0,0
12453571,0,0
12453685,0,0
12453799,0,0
12453919,0,1
12454034,0,1
12454147,0,1
12454261,0,1
12454379,0,0
12454492,0,0
12454610,1,0
12454725,1,0
12454844,0,0
12454964,1,0
12455078,1,0
12455193,1,0
12455307,1,0
12455421,1,0
12455535,1,0
12455651,0,0
12455767,0,0
12455881,0,0
12455995,0,0
12456109,0,0
12456223,0,0
12456338,0,0
12456460,0,0
12456576,0,0
12456691,0,0
12456805,0,0
12456919,0,0
12457033,0,0
12457147,0,0
12457261,0,0
12457375,0,0
12457489,0,0
12457603,0,0
12457717,0,0
12457831,0,0
12457945,0,0
12458060,0,0
12458174,0,0
12458287,0,0
12458400,0,0
12458514,0,0
12458628,0,0
12458743,0,0
12458857,0,0
12458970,0,0
12459085,0,0
12459199,0,0
12459313,0,0
12459427,0,0
12459541,0,0
12459655,0,0
12459769,0,0
12459897,0,0
12460013,0,0
12460127,0,0
12460241,0,0
12460357,0,0
12460471,0,0
12460585,0,0
12460699,0,0
12460813,0,0
12460927,0,0
12461041,0,0
12461155,0,0
12461270,0,0
12461384,0,0
12461498,0,0
12461610,0,0
12461724,0,0
12461838,0,0
12461952,0,0
12462066,0,0
12462180,0,0
12462294,0,0
12462419,0,0
12462533,0,0
12462647,0,0
12462761,0,0
12462876,0,0
12462990,0,0
12463104,0,0
12463218,0,0
12463332,0,0
12463446,0,0
12463560,0,0
12463674,0,0
12463788,0,0
12463902,0,0
12464016,0,0
12464130,0,0
12464244,0,0
12464358,0,0
12464472,0,0
12464586,0,0
12464700,0,0
12464816,0,0
12464930,0,0
12465044,0,0
12465158,0,0
12465272,0,0
12465386,0,0
12465500,0,0
12465613,0,0
12465727,0,0
12465842,0,0
12465955,0,0
12466069,0,0
12466184,0,0
12466297,0,0
12466411,0,0
12466526,0,0
12466640,0,0
12466754,0,0
12466868,0,0
12466982,0,0
12467096,0,0
12467210,0,0
12467324,0,0
12467438,0,0
12467552,0,0
12467666,0,0
12467780,0,0
12467894,0,0
12468008,0,0
12468122,0,0
12468235,0,0
12468349,0,0
12468463,0,0
12468577,0,0
12468691,0,0
12468805,0,0
12468919,0,0
12469033,0,0
12469147,0,0
12469263,0,0
12469377,0,0
12469491,0,0
12469605,0,0
12469719,0,0
12469833,0,0
12469958,0,0
12470073,0,0
12470187,0,0
12470301,0,0
12470415,0,0
12470529,0,0
12470643,0,0
12470758,0,0
12470871,0,0
12470986,0,0
12471100,0,0
12471214,0,0
12471327,0,0
12471441,0,0
12471560,0,0
12471675,0,0
12471789,0,0
12471903,0,0
12472017,0,0
12472132,0,0
12472246,0,0
12472360,0,0
12472474,0,0
12472588,0,0
12472701,0,0
12472816,0,0
12472930,0,0
12473044,0,0
12473159,0,0
12473273,0,0
12473387,0,0
12473501,0,0
12473615,0,0
12473729,0,0
12473845,0,0
12473958,0,0
12474071,0,0
12474186,0,0
12474298,0,0
12474412,0,0
12474525,0,0
12474639,0,0
12474751,0,0
12474864,0,0
12474979,0,0
12475094,0,0
12475208,0,0
12475322,0,0
12475436,0,0
12475550,0,0
12475664,0,0
12475779,0,0
12475893,0,0
12476007,0,0
12476119,0,0
12476234,0,0
12476348,0,0
12476462,0,0
12476576,0,0
12476689,0,0
12476803,0,0
12476917,0,0
12477031,0,0
12477145,0,0
12477259,0,0
12477374,0,0
12477488,0,0
12477601,0,0
12477715,0,0
12477828,0,0
12477942,0,0
12478056,0,0
12478170,0,0
12478287,0,0
12478400,0,0
12478514,0,0
12478628,0,0
12478742,0,0
12478855,0,0
12478970,0,0
12479084,0,0
12479198,0,0
12479312,0,0
12479426,0,0
12479540,0,0
12479654,0,0
12479768,0,0
12479882,0,0
12480009,0,0
12480124,0,0
12480236,0,0
12480349,0,0
12480463,0,0
12480577,0,0
12480691,0,0
12480803,0,0
12480917,0,0
12481030,0,0
12481144,0,0
12481258,0,0
12481372,0,0
12481486,0,0
12481611,0,0
12481725,0,0
12481839,0,0
12481953,0,0
12482067,0,0
12482181,0,0
12482295,0,0
12482409,0,0
12482523,0,0
12482638,0,0
12482751,0,0
12482868,0,0
12482980,0,0
12483095,0,0
12483209,0,0
12483322,0,0
12483435,0,0
12483549,0,0
12483664,0,0
12483778,0,0
12483892,0,0
12484006,0,0
12484120,0,0
12484234,0,0
12484348,0,0
12484462,0,0
12484576,0,0
12484690,0,0
12484804,0,0
12484918,0,0
12485032,0,0
12485146,0,0
12485260,0,0
12485374,0,0
12485487,0,0
12485601,0,0
12485715,0,0
